"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"DMTCEUS","198804","36.593","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198805","36.908","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198806","36.469","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198807","34.861","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198808","37.93","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198809","36.044","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198810","42.486","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198811","40.665","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198812","47.002","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198813","486.567","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198901","43.611","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198902","40.866","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198903","45.255","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198904","38.006","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198905","38.994","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198906","38.359","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198907","34.282","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198908","39.155","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198909","36.918","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198910","41.279","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198911","42.303","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198912","51.675","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","198913","490.704","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199001","42.043","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199002","38.867","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199003","43.252","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199004","38.871","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199005","38.289","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199006","37.346","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199007","36","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199008","42.478","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199009","36.595","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199010","39.076","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199011","39.522","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199012","37.178","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199013","469.516","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199101","44.44","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199102","35.483","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199103","39.397","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199104","36.274","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199105","36.509","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199106","35.453","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199107","34.963","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199108","36.574","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199109","36.6","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199110","40.226","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199111","37.32","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199112","40.757","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199113","453.997","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199201","42.652","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199202","39.747","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199203","42.328","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199204","38.818","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199205","36.341","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199206","34.23","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199207","35.778","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199208","35.713","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199209","37.151","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199210","40.336","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199211","37.423","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199212","43.779","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199213","464.298","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199301","41.297","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199302","41.315","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199303","45.146","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199304","37.607","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199305","35.456","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199306","36.579","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199307","35.313","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199308","37.232","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199309","37.981","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199310","39.382","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199311","41.104","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199312","44.308","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199313","472.719","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199401","48.773","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199402","42.659","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199403","43.615","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199404","39.771","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199405","38.418","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199406","39.092","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199407","35.13","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199408","40.402","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199409","39.988","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199410","40.446","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199411","40.595","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199412","42.249","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199413","491.138","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199501","44.705","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199502","43.785","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199503","44.107","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199504","39.655","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199505","38.247","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199506","41.706","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199507","36.045","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199508","40.151","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199509","41.927","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199510","40.939","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199511","41.266","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199512","45.498","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199513","498.031","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199601","48.596","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199602","45.983","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199603","45.782","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199604","43.136","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199605","41.266","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199606","40.716","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199607","39.857","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199608","41.95","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199609","40.497","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199610","47.236","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199611","43.937","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199612","45.141","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199613","524.099","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199701","49.937","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199702","40.832","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199703","46.236","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199704","44.734","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199705","42.676","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199706","41.402","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199707","43.209","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199708","41.369","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199709","42.2","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199710","48.138","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199711","43.852","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199712","48.986","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199713","533.572","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199801","47.011","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199802","42.847","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199803","47.533","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199804","44.209","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199805","43.104","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199806","45.608","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199807","43.445","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199808","45.446","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199809","43.085","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199810","46.77","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199811","42.368","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199812","45.941","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199813","537.364","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199901","49.942","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199902","42.192","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199903","49.908","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199904","43.576","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199905","43.702","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199906","43.486","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199907","45.875","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199908","45.326","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199909","43.779","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199910","49.424","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199911","46.037","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199912","51.303","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","199913","554.549","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200001","50.333","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200002","46.8","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200003","48.697","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200004","44.089","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200005","48.536","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200006","45.295","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200007","44.429","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200008","49.137","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200009","48.308","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200010","48.951","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200011","48.851","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200012","56.033","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200013","579.461","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200101","57.027","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200102","50.161","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200103","54.621","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200104","48.919","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200105","49.394","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200106","46.691","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200107","47.071","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200108","50.49","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200109","46.244","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200110","51.264","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200111","47.796","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200112","47.526","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200113","597.205","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200201","51.951","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200202","44.234","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200203","49.44","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200204","48.76","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200205","48.517","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200206","45.776","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200207","48.572","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200208","49.16","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200209","47.596","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200210","50.215","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200211","50.13","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200212","51.872","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200213","586.221","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200301","56.714","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200302","51.949","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200303","52.763","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200304","50.416","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200305","48.147","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200306","48.256","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"DMTCEUS","200307","48.541","4","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions","Million Metric Tons of Carbon Dioxide"
