MSN,YYYYMM,Value,Column_Order,Description,Unit
ELI5PUS,200707,12.55,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200708,13.157,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200709,11.997,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200710,12.08,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200711,11.528,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200712,12.018,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200713,143.128,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200801,12.453,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200802,11.178,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200803,11.601,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200804,11.049,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200805,11.42,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200806,11.822,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200807,12.855,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200808,12.66,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200809,10.36,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200810,11.137,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200811,10.201,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200812,10.378,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200813,137.113,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200901,10.76,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200902,10.04,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200903,10.678,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200904,9.91,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200905,10.17,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200906,10.973,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200907,11.968,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200908,12.314,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200909,11.545,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200910,11.289,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200911,10.975,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200912,11.709,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,200913,132.329,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201001,12.12,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201002,11.118,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201003,11.936,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201004,11.034,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201005,11.614,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201006,12.075,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201007,12.718,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201008,13.395,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201009,12.238,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201010,11.562,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201011,11.493,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201012,12.777,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201013,144.082,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201101,12.054,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201102,10.77,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201103,11.149,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201104,11.175,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201105,11.359,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201106,11.938,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201107,12.868,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201108,13.085,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201109,11.948,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201110,11.224,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201111,11.663,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201112,12.642,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201113,141.875,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201201,12.425,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201202,11.699,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201203,11.681,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201204,11.158,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201205,11.988,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201206,12.091,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201207,13.19,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201208,13.16,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201209,12.069,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201210,11.841,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201211,12.052,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201212,12.751,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201213,146.107,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201301,12.924,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201302,11.642,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201303,12.576,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201304,11.58,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201305,12.147,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201306,12.511,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201307,13.502,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201308,13.195,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201309,12.23,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201310,12.182,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201311,12.317,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201312,13.21,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201313,150.015,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201401,12.391,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201402,11.112,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201403,11.937,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201404,11.251,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201405,11.667,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201406,11.814,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201407,12.79,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201408,12.856,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201409,12.044,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201410,11.667,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201411,11.797,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201412,12.757,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201413,144.083,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201501,12.717,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201502,11.071,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201503,11.475,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201504,11.005,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201505,11.522,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201506,12.244,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201507,13.292,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201508,13.054,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201509,12.359,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201510,11.894,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201511,12.11,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201512,12.97,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201513,145.712,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201601,12.497,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201602,11.597,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201603,12.117,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201604,11.386,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201605,11.886,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201606,12.248,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201607,12.989,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201608,13.075,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201609,12.111,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201610,11.851,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201611,11.852,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201612,12.283,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201613,145.89,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201701,12.37,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201702,11.165,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201703,11.867,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201704,11.476,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201705,11.67,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201706,12.143,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201707,12.912,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201708,12.743,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201709,11.345,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201710,11.531,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201711,11.731,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201712,12.806,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201713,143.758,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201801,12.668,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201802,11.265,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201803,11.742,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201804,11.258,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201805,11.967,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201806,12.199,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201807,13.138,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201808,13.212,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201809,12.185,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201810,12.127,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201811,12.313,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201812,12.724,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201813,146.798,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201901,13.025,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201902,11.335,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201903,12.099,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201904,11.301,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201905,11.854,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201906,12.147,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201907,13.178,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201908,13.236,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201909,12.474,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201910,12.281,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201911,12.531,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201912,13.077,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,201913,148.537,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202001,13.284,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202002,12.186,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202003,12.3,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202004,11.107,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202005,11.26,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202006,11.643,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202007,12.242,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202008,12.263,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202009,11.397,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202010,11.165,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202011,11.567,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202012,12.806,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202013,143.221,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202101,12.602,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202102,10.101,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELI5PUS,202103,10.9,3,"Electricity Net Generation, Industrial Sector",Billion Kilowatthours
ELETPUS,200001,327.994,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200002,294.169,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200003,301.58,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200004,285.578,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200005,322.954,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200006,339.054,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200007,356.528,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200008,368.669,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200009,312.447,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200010,289.452,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200011,284.67,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200012,319.011,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200013,3802.105,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200101,332.493,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200102,282.94,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200103,300.707,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200104,278.079,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200105,300.492,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200106,327.694,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200107,357.614,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200108,370.533,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200109,306.929,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200110,294.734,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200111,278.934,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200112,305.496,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200113,3736.644,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200201,319.941,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200202,281.826,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200203,302.549,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200204,289.848,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200205,307.675,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200206,341.023,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200207,381.542,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200208,374.586,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200209,331.279,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200210,307.059,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200211,296.29,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200212,324.834,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200213,3858.452,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200301,341.989,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200302,299.249,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200303,304.317,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200304,285.756,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200305,307.545,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200306,328.694,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200307,374.396,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200308,381.816,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200309,323.136,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200310,306.741,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200311,297.867,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200312,331.68,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200313,3883.185,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200401,346.546,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200402,314.28,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200403,308.812,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200404,290.56,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200405,327.38,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200406,345.085,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200407,377.332,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200408,368.439,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200409,335.622,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200410,312.45,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200411,302.101,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200412,341.948,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200413,3970.555,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200501,343.121,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200502,298.5,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200503,317.458,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200504,289.562,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200505,315.062,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200506,363.672,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200507,402.274,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200508,404.941,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200509,350.218,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200510,316.398,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200511,306.115,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200512,348.101,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200513,4055.423,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200601,328.658,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200602,307.333,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200603,318.73,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200604,297.858,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200605,330.616,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200606,364.26,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200607,410.421,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200608,407.763,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200609,332.055,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200610,321.567,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200611,309.159,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200612,336.283,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200613,4064.702,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200701,353.531,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200702,323.23,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200703,320.471,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200704,303.129,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200705,330.203,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200706,362.755,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200707,393.226,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200708,421.797,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200709,355.394,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200710,332.615,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200711,314.103,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200712,346.29,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200713,4156.745,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200801,362.998,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200802,325.106,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200803,324.63,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200804,305.865,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200805,325.245,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200806,373.109,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200807,402.9,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200808,388.987,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200809,338.056,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200810,318.547,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200811,310.046,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200812,343.898,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200813,4119.388,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200901,354.993,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200902,300.887,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200903,310.603,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200904,289.537,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200905,311.306,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200906,347.658,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200907,372.542,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200908,381.221,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200909,327.401,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200910,307.04,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200911,296.635,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200912,350.507,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,200913,3950.331,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,201001,360.957,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,201002,319.735,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,201003,312.168,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,201004,287.8,4,"Electricity Net Generation, Total",Billion Kilowatthours
ELETPUS,201005,327.936,4,"Electricity Net Generation, Total",Billion Kilowatthours
